between 1.7000 nm and 300.0000 nm diameter:,0.193219 cm?/g,,,,|,0.878095569,89.6975026,213.6184099,5:59,102.15,|,,,,,,,,,,,,,,,,,,,,|,0.001044405,0.2007,,,|,,,,,|,3.3 -  2.9,3.078981611,0.01054159,0.114901214,13.69490449,208.5903126,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.7 -  2.4,2.561606233,0.015112697,0.125622741,23.59878202,91.3588437,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,9.310767526,0.25330811,0.001228319,83.51443503,0.263849172,|,0.40313831,182.1394359,181.63,0.509411309,0.002796821,|,27.27107913,85.96349333,,,|,27.27107913,0.111750264,,,|,27.27107913,3.345062951,,,|,27.27107913,0.273751296,,,|,27.27107913,0.001523775,,,|,27.27107913,0.000725663,,,|,27.27107913,0.045611738,,,|,,,0.506219923,186.2941032,|,,,0.506219923,186.2941032
  ,  ,,,,|,0.836168357,85.40858023,213.1470186,6:02,102.1428036,|,,,,,,,,,,,,,,,,,,,,|,0.001222147,0.2075,,,|,,,,,|,2.9 -  2.7,2.804330716,0.010908666,0.104359624,15.55974231,194.8954081,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.4 -  2.2,2.298271966,0.019499671,0.145122411,33.93796908,125.2968128,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,10.06134779,0.254360506,0.001052396,83.72363092,0.209195897,|,0.420704991,182.9044258,183.0520746,-0.147648725,-0.000807245,|,29.45133516,86.03525509,,,|,29.45133516,0.071761754,,,|,29.45133516,2.154315969,,,|,29.45133516,0.274808036,,,|,29.45133516,0.00105674,,,|,29.45133516,0.000467444,,,|,29.45133516,0.031723741,,,|,,,0.522661209,186.5814517,|,,,0.522661209,186.5814517
D-H Adsorption cumulative volume of pores , ,,,,|,0.796339948,81.33048042,212.7635176,6:06,102.1303535,|,,,,,,,,,,,,,,,,,,,,|,0.001419677,0.214,,,|,,,,,|,2.7 -  2.4,2.543315048,0.016567426,0.093450958,26.05642743,179.3356658,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.2 -  2.0,2.062725908,0.021211622,0.166334034,41.133186,166.4299988,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,10.86554079,0.255399529,0.001039023,83.9148819,0.191250978,|,0.4381589,183.5910368,183.4371494,0.153887352,0.000838207,|,31.79242869,86.0957746,,,|,31.79242869,0.060519511,,,|,31.79242869,1.8182173,,,|,31.79242869,0.275770067,,,|,31.79242869,0.000962031,,,|,31.79242869,0.000394374,,,|,31.79242869,0.028902772,,,|,,,0.5388273,187.5232872,|,,,0.5388273,187.5232872
between 0.7500 nm and 300.0000 nm diameter:,0.194287 cm?/g,,,,|,0.757006956,77.31717021,212.3997781,6:09,102.1353498,|,,,,,,,,,,,,,,,,,,,,|,0.001638732,0.2204,,,|,,,,,|,2.4 -  2.2,2.279920253,0.021732836,0.076883532,38.12911611,153.2792384,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.0 -  1.9,1.951468956,0.001541022,0.167875055,3.158690921,169.5886897,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,11.72334651,0.256518371,0.001118842,84.10575615,0.190874249,|,0.455466807,184.2628746,184.6005062,-0.337631562,-0.001832336,|,34.33010654,86.16412797,,,|,34.33010654,0.068353377,,,|,34.33010654,2.05164336,,,|,34.33010654,0.276943356,,,|,34.33010654,0.001173289,,,|,34.33010654,0.000445108,,,|,34.33010654,0.035216568,,,|,,,0.5546996,187.7808819,|,,,0.5546996,187.7808819
  ,  ,,,,|,0.717726294,73.29864397,212.0295272,6:12,102.126179,|,,,,,,,,,,,,,,,,,,,,|,0.001878428,0.2266,,,|,,,,,|,2.2 -  2.0,2.048814314,0.023512354,0.055150696,45.90431426,115.1501223,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,1.9 -  1.7,1.838365874,0.026411878,0.194286933,57.46816329,227.056853,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,12.65263702,0.257706997,0.001188625,84.29364194,0.187885785,|,0.472598106,184.9190816,184.9414488,-0.022367224,-0.000120957,|,37.06436055,86.2215855,,,|,37.06436055,0.057457526,,,|,37.06436055,1.722331397,,,|,37.06436055,0.278008169,,,|,37.06436055,0.001064813,,,|,37.06436055,0.000373564,,,|,37.06436055,0.031918556,,,|,,,0.570261598,188.0285071,|,,,0.570261598,188.0285071
D-H Desorption cumulative volume of pores , ,,,,|,0.676550095,69.07438915,211.636593,6:15,102.0979668,|,,,,,,,,,,,,,,,,,,,,|,0.002139985,0.2325,,,|,,,,,|,2.0 -  1.9,1.951444729,0.001494675,0.031638342,3.063729534,69.245808,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,13.67128093,0.258966204,0.001259207,84.47785401,0.184212071,|,0.489524394,185.5383036,185.2657062,0.272597333,0.001469224,|,40.03094025,86.26969333,,,|,40.03094025,0.048107828,,,|,40.03094025,1.439769648,,,|,40.03094025,0.27897107,,,|,40.03094025,0.000962901,,,|,40.03094025,0.000312352,,,|,40.03094025,0.028817666,,,|,,,0.585499227,188.8913984,|,,,0.585499227,188.8913984
between 0.7500 nm and 300.0000 nm diameter:,0.139831 cm?/g,,,,|,0.639227983,65.26550554,211.2482446,6:18,102.1005138,|,,,,,,,,,,,,,,,,,,,,|,0.002421749,0.2383,,,|,,,,,|,1.9 -  1.7,1.821862844,0.030143667,0.030143667,66.18207847,66.18207847,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,14.76140894,0.260384305,0.001418101,84.66999025,0.19213624,|,0.506219923,186.1467307,186.2941032,-0.147372436,-0.0007917,|,43.22984018,86.30051444,,,|,43.22984018,0.030821109,,,|,43.22984018,0.923822504,,,|,43.22984018,0.279637266,,,|,43.22984018,0.000666196,,,|,43.22984018,0.00020042,,,|,43.22984018,0.01996835,,,|,,,0.60040009,189.1178315,|,,,0.60040009,189.1178315
  ,  ,,,,|,0.598566349,61.1291382,210.7969775,6:22,102.1259186,|,,,,,,,,,,,,,,,,,,,,|,0.002724421,0.2439,,,|,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,15.94089173,0.261861759,0.001477454,84.85535685,0.185366603,|,0.522661209,186.7507167,186.5814517,0.169264952,0.000906368,|,46.67893786,86.32657882,,,|,46.67893786,0.026064382,,,|,46.67893786,0.782558461,,,|,46.67893786,0.280245595,,,|,46.67893786,0.000608329,,,|,46.67893786,0.000169776,,,|,46.67893786,0.018264499,,,|,,,0.614954293,189.9024565,|,,,0.614954293,189.9024565
,,,,,|,0.56082869,57.27034414,210.3313695,6:25,102.1173581,|,,,,,,,,,,,,,,,,,,,,|,0.003091054,0.2499,,,|,,,,,|,,,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,17.20973066,0.26336608,0.001504321,85.03017897,0.174822117,|,0.5388273,187.267219,187.5232872,-0.256068221,-0.001367395,|,50.39609442,86.35590363,,,|,50.39609442,0.029324812,,,|,50.39609442,0.88043853,,,|,50.39609442,0.280984523,,,|,50.39609442,0.000738928,,,|,50.39609442,0.000190984,,,|,50.39609442,0.022185332,,,|,,,0.629153311,190.1125753,|,,,0.629153311,190.1125753
,,,,,|,0.521625232,53.26422735,209.7948173,6:29,102.1120607,|,,,,,,,,,,,,,,,,,,,,|,0.003484834,0.2557,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,18.58579369,0.264986971,0.001620891,85.2046015,0.174422538,|,0.5546996,187.7571251,187.7808819,-0.02375681,-0.000126529,|,54.4170594,86.36890593,,,|,54.4170594,0.0130023,,,|,54.4170594,0.389975303,,,|,54.4170594,0.281338296,,,|,54.4170594,0.000353773,,,|,54.4170594,8.46E-05,,,|,54.4170594,0.010610655,,,|,,,0.642990828,190.3179964,|,,,0.642990828,190.3179964
Pore Size,,,,,|,0.479124849,48.91993029,190.8655519,7:03,102.1026783,|,,,,,,,,,,,,,,,,,,,,|,0.00390582,0.2614,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,20.06908354,0.266784165,0.001797194,85.38370223,0.179100725,|,0.570261598,188.2897628,188.0285071,0.261255729,0.00138752,|,58.75969939,86.36890593,,,|,58.75969939,0,,,|,58.75969939,0,,,|,58.75969939,0.281338296,,,|,58.75969939,0,,,|,58.75969939,0,,,|,58.75969939,0,,,|,,,0.656461716,191.0301492,|,,,0.656461716,191.0301492
,,,,,|,0.436131533,44.53449891,186.1406426,7:12,102.1125408,|,,,,,,,,,,,,,,,,,,,,|,0.004353289,0.2668,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,21.65959748,0.268716701,0.001932537,85.56214845,0.178446217,|,0.585499227,188.7834691,188.8913984,-0.107929268,-0.000571709,|,63.44189191,86.36890593,,,|,63.44189191,0,,,|,63.44189191,0,,,|,63.44189191,0.281338296,,,|,63.44189191,0,,,|,63.44189191,0,,,|,63.44189191,0,,,|,,,0.669562697,191.2232754,|,,,0.669562697,191.2232754
Adsorption average pore diameter (4V/A by BET):,2.3655 nm,,,,|,0.390628656,39.88960395,183.4871215,7:17,102.1164305,|,,,,,,,,,,,,,,,,,,,,|,0.004826527,0.2721,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,23.39307962,0.270548708,0.001832007,85.71877657,0.15662812,|,0.60040009,189.2250291,189.1178315,0.107197657,0.000566509,|,68.49937012,86.36890593,,,|,68.49937012,0,,,|,68.49937012,0,,,|,68.49937012,0.281338296,,,|,68.49937012,0,,,|,68.49937012,0,,,|,68.49937012,0,,,|,,,0.682291925,191.9022812,|,,,0.682291925,191.9022812
  ,  ,,,,|,0.349563605,35.68928108,181.5217094,7:22,102.096673,|,,,,,,,,,,,,,,,,,,,,|,0.005324614,0.2772,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,25.25166062,0.272227521,0.001678812,85.85174307,0.132966501,|,0.614954293,189.6591265,189.9024565,-0.243330055,-0.001282986,|,73.96788359,86.36890593,,,|,73.96788359,0,,,|,73.96788359,0,,,|,73.96788359,0.281338296,,,|,73.96788359,0,,,|,73.96788359,0,,,|,73.96788359,0,,,|,,,0.694648683,192.0825444,|,,,0.694648683,192.0825444
Desorption average pore diameter (4V/A by BET):,2.4528 nm,,,,|,0.32617302,33.29837201,180.3085373,7:27,102.0880636,|,,,,,,,,,,,,,,,,,,,,|,0.00584674,0.2821,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,27.27107913,0.273751296,0.001523775,85.96349333,0.111750264,|,0.629153311,190.1218936,190.1125753,0.009318311,4.90E-05,|,79.86529889,86.36890593,,,|,79.86529889,0,,,|,79.86529889,0,,,|,79.86529889,0.281338296,,,|,79.86529889,0,,,|,79.86529889,0,,,|,79.86529889,0,,,|,,,0.706633508,192.257433,|,,,0.706633508,192.257433
  ,  ,,,,|,0.286923839,29.29201518,178.0202458,7:32,102.089862,|,,,,,,,,,,,,,,,,,,,,|,0.006391686,0.2869,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,29.45133516,0.274808036,0.00105674,86.03525509,0.071761754,|,0.642990828,190.5513236,190.3179964,0.233327198,0.001224485,|,86.24523218,86.36890593,,,|,86.24523218,0,,,|,86.24523218,0,,,|,86.24523218,0.281338296,,,|,86.24523218,0,,,|,86.24523218,0,,,|,86.24523218,0,,,|,,,0.71824801,192.8642258,|,,,0.71824801,192.8642258
BJH Adsorption average pore diameter (4V/A):,3.3089 nm,,,,|,0.247924559,25.31410449,175.3201204,7:38,102.1040617,|,,,,,,,,,,,,,,,,,,,,|,0.007190915,0.2934,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,31.79242869,0.275770067,0.000962031,86.0957746,0.060519511,|,0.656461716,190.9314596,191.0301492,-0.098689589,-0.000516885,|,93.12554458,86.36890593,,,|,93.12554458,0,,,|,93.12554458,0,,,|,93.12554458,0.281338296,,,|,93.12554458,0,,,|,93.12554458,0,,,|,93.12554458,0,,,|,,,0.729494929,193.0236156,|,,,0.729494929,193.0236156
  ,  ,,,,|,0.208881548,21.32748277,172.0523601,7:44,102.1032398,|,,,,,,,,,,,,,,,,,,,,|,0.007729329,0.2976,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,34.33010654,0.276943356,0.001173289,86.16412797,0.068353377,|,0.669562697,191.3007045,191.2232754,0.077429076,0.000404751,|,100.5598686,86.36890593,,,|,100.5598686,0,,,|,100.5598686,0,,,|,100.5598686,0.281338296,,,|,100.5598686,0,,,|,100.5598686,0,,,|,100.5598686,0,,,|,,,0.740377605,193.57,|,,,0.740377605,193.57
BJH Desorption average pore diameter (4V/A):,3.1129 nm,,,,|,0.169928196,17.34723667,168.0585728,7:51,102.0856875,|,,,,,,,,,,,,,,,,,,,,|,0.010195556,0.3133,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,37.06436055,0.278008169,0.001064813,86.2215855,0.057457526,|,0.682291925,191.6926078,191.9022812,-0.209673401,-0.0010938,|,108.5660545,86.37600138,,,|,108.5660545,0.00709545,,,|,108.5660545,0.212990502,,,|,108.5660545,0.281723459,,,|,108.5660545,0.000385163,,,|,108.5660545,4.62E-05,,,|,108.5660545,0.011561769,,,|,,,0.750900388,193.7147924,|,,,0.750900388,193.7147924
  ,  ,,,,|,0.131111053,13.38432618,163.0447474,7:58,102.0838892,|,,,,,,,,,,,,,,,,,,,,|,0.020774951,0.357,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,40.03094025,0.27897107,0.000962901,86.26969333,0.048107828,|,0.694648683,192.1001035,192.0825444,0.017559086,9.14E-05,|,117.2334679,86.40411414,,,|,117.2334679,0.028112759,,,|,117.2334679,0.843328569,,,|,117.2334679,0.283371337,,,|,117.2334679,0.001647878,,,|,117.2334679,0.000182956,,,|,117.2334679,0.049433166,,,|,,,0.761068285,194.2690961,|,,,0.761068285,194.2690961
D-H Adsorption average pore diameter (4V/A):,3.4227 nm,,,,|,0.091922251,9.384454818,156.3208937,8:06,102.0912209,|,,,,,,,,,,,,,,,,,,,,|,0.031331281,0.3853,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,43.22984018,0.279637266,0.000666196,86.30051444,0.030821109,|,0.706633508,192.4509494,192.257433,0.193516462,0.001005537,|,126.5799754,86.42684289,,,|,126.5799754,0.022728748,,,|,126.5799754,0.682094028,,,|,126.5799754,0.284809839,,,|,126.5799754,0.001438502,,,|,126.5799754,0.000147967,,,|,126.5799754,0.043169723,,,|,,,0.770887017,194.40138,|,,,0.770887017,194.40138
  ,  ,,,,|,0.050443714,5.149719595,145.6915363,8:17,102.0884298,|,,,,,,,,,,,,,,,,,,,,|,0.039274728,0.4021,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,46.67893786,0.280245595,0.000608329,86.32657882,0.026064382,|,0.71824801,192.7778771,192.8642258,-0.086348687,-0.000447918,|,136.6770652,86.44690768,,,|,136.6770652,0.020064774,,,|,136.6770652,0.60155059,,,|,136.6770652,0.286181038,,,|,136.6770652,0.001371199,,,|,136.6770652,0.000130489,,,|,136.6770652,0.041109085,,,|,,,0.780362606,195.0369974,|,,,0.780362606,195.0369974
D-H Desorption average pore diameter (4V/A):,3.6893 nm,,,,|,,,,,,|,,,,,,,,,,,,,,,,,,,,|,0.049951782,0.4212,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,50.39609442,0.280984523,0.000738928,86.35590363,0.029324812,|,0.729494929,193.1079969,193.0236156,0.084381301,0.000436964,|,147.5962256,86.4695714,,,|,147.5962256,0.02266372,,,|,147.5962256,0.679868433,,,|,147.5962256,0.287853577,,,|,147.5962256,0.00167254,,,|,147.5962256,0.000147502,,,|,147.5962256,0.050173007,,,|,,,0.789501607,195.1591358,|,,,0.789501607,195.1591358
  ,  ,,,,|,,,,,,|,,,,,,,,,,,,,,,,,,,,|,0.100992972,0.4854,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,54.4170594,0.281338296,0.000353773,86.36890593,0.0130023,|,0.740377605,193.4614346,193.57,-0.108587082,-0.000561285,|,159.3553121,86.4840932,,,|,159.3553121,0.014521799,,,|,159.3553121,0.435738609,,,|,159.3553121,0.28901064,,,|,159.3553121,0.001157063,,,|,159.3553121,9.45E-05,,,|,159.3553121,0.034718631,,,|,,,0.798311174,195.2784638,|,,,0.798311174,195.2784638
,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.148564479,0.5296,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,58.75969939,0.281338296,0,86.36890593,0,|,0.750900388,193.8176876,193.7147924,0.102895249,0.000530887,|,172.0794346,86.49637789,,,|,172.0794346,0.012284691,,,|,172.0794346,0.36841593,,,|,172.0794346,0.290067139,,,|,172.0794346,0.001056971,,,|,172.0794346,7.99E-05,,,|,172.0794346,0.031698402,,,|,,,0.806798697,195.957089,|,,,0.806798697,195.957089
,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.200503714,0.5707,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,63.44189191,0.281338296,0,86.36890593,0,|,0.761068285,194.1629867,194.2690961,-0.106109442,-0.000546497,|,185.8043153,86.5102081,,,|,185.8043153,0.013830207,,,|,185.8043153,0.41504838,,,|,185.8043153,0.291352468,,,|,185.8043153,0.001284856,,,|,185.8043153,9.00E-05,,,|,185.8043153,0.03855889,,,|,,,0.814971626,196.0697666,|,,,0.814971626,196.0697666
DFT Pore Size,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.25085146,0.6076,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,68.49937012,0.281338296,0,86.36890593,0,|,0.770887017,194.4974301,194.40138,0.096050049,0.000493837,|,200.6193417,86.51899253,,,|,200.6193417,0.008784426,,,|,200.6193417,0.263534474,,,|,200.6193417,0.292233631,,,|,200.6193417,0.000881163,,,|,200.6193417,5.72E-05,,,|,200.6193417,0.026435056,,,|,,,0.822837889,196.6714236,|,,,0.822837889,196.6714236
,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.301335723,0.6435,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,73.96788359,0.281338296,0,86.36890593,0,|,0.780362606,194.8214226,195.0369974,-0.215574704,-0.001106525,|,216.6317134,86.52639532,,,|,216.6317134,0.007402792,,,|,216.6317134,0.222034535,,,|,216.6317134,0.29303547,,,|,216.6317134,0.00080184,,,|,216.6317134,4.82E-05,,,|,216.6317134,0.024049861,,,|,,,0.830405474,196.7794116,|,,,0.830405474,196.7794116
Volume in Pores,<,   1.591 nm,:, 0.15286 cm?/g,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.352025502,0.6791,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,79.86529889,0.281338296,0,86.36890593,0,|,0.789501607,195.148587,195.1591358,-0.010548741,-5.41E-05,|,233.9129405,86.53278423,,,|,233.9129405,0.006388909,,,|,233.9129405,0.19168612,,,|,233.9129405,0.293782695,,,|,233.9129405,0.000747224,,,|,233.9129405,4.16E-05,,,|,233.9129405,0.022418932,,,|,,,0.837682605,197.3786859,|,,,0.837682605,197.3786859
Total Volume in Pores,<=, 272.729 nm,:, 0.29529 cm?/g,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.399919124,0.7134,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,86.24523218,0.281338296,0,86.36890593,0,|,0.798311174,195.4957496,195.2784638,0.217285826,0.001111461,|,252.5702223,86.53826927,,,|,252.5702223,0.005485047,,,|,252.5702223,0.164527105,,,|,252.5702223,0.294475374,,,|,252.5702223,0.00069268,,,|,252.5702223,3.57E-05,,,|,252.5702223,0.020777324,,,|,,,0.844677329,197.481892,|,,,0.844677329,197.481892
Area in Pores,>, 272.729 nm,:,   1.076 m?/g,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.449976343,0.7505,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,93.12554458,0.281338296,0,86.36890593,0,|,0.806798697,195.8463263,195.957089,-0.110762749,-0.000565559,|,272.728647,86.5442761,,,|,272.728647,0.00600683,,,|,272.728647,0.18012235,,,|,272.728647,0.295294492,,,|,272.728647,0.000819117,,,|,272.728647,4.06E-05,,,|,272.728647,0.024562262,,,|,,,0.851397991,198.121716,|,,,0.851397991,198.121716
Total Area in Pores,>=,   1.591 nm,:,  87.621 m?/g,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.499857499,0.7897,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,100.5598686,0.281338296,0,86.36890593,0,|,0.814971626,196.19,196.0697666,0.120305077,0.000613207,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,0.857852995,198.2181828,|,,,0.857852995,198.2181828
,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.549879719,0.8317,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,108.5660545,0.281723459,0.000385163,86.37600138,0.00709545,|,0.822837889,196.5423306,196.6714236,-0.129093,-0.00065682,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,0.864050388,198.8926411,|,,,0.864050388,198.8926411
,,,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,|,0.599864809,0.8767,,,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,117.2334679,0.283371337,0.001647878,86.40411414,0.028112759,|,0.830405474,196.8989035,196.7794116,0.119491852,0.000606869,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,0.869998574,198.9809198,|,,,0.869998574,198.9809198
